"night_no","purple(%)","white(%)","yellow(%)","red(%)","orange(%)","green(%)"
"556",7.21344136708625,10.0083580978157,22.0638374401729,33.4428206266888,18.7211326126069,8.55040985562939
"557",9.84773921189419,9.19225474529314,12.6109448636862,37.5721540307195,13.2672341147699,17.5096730336371
"558",10.0726201014947,14.1110721916348,16.2381759519207,29.5987830332607,19.3823755338582,10.596973187831
"559",6.35006434461737,28.9293873347374,11.6721599961898,21.1735583124587,11.6255560836576,20.2492739283392
"560",10.7480235356418,7.22279769809898,16.9963050818324,36.2181849727393,20.4664002058567,8.34828850583076
"561",8.19914470036428,13.0239794022141,19.0764348129625,29.3601502719059,19.2188292610034,11.1214615515498
"562",11.2023232586795,3.96699713078995,38.8573120870001,16.0701375362957,16.1730973612092,13.7301326260255
"563",9.68155982824659,12.1813906271755,11.4135635046099,38.0055597169223,23.6537929728092,5.06413335023661
"564",12.0191979914784,5.74072510311815,17.1244303805565,35.4292760777308,26.9104084351326,2.77596201198355
"565",12.7448494809815,7.17495844998157,38.1645994314086,12.6102284479211,22.6567137937509,6.64865039595639
"566",11.341380479609,9.29279460351577,3.72720745239744,45.8029534920922,21.0485328626759,8.78713110970972
"567",11.8654615217453,5.16977337178986,16.4113271882353,35.7243831881239,19.4952811628031,11.3337735673026
"568",13.0089987691413,6.19326135174557,29.5719940459317,20.4506904199148,22.3952010862793,8.37985432698738
"569",13.0011474218445,7.52501047661333,24.527343934327,24.5911542913187,28.1474153198711,2.20792855602541
"570",12.8255383401886,0,6.50722161776852,51.4162274703862,22.1994792518098,7.05153331984687
"571",9.91579221458653,12.0561064169572,30.6542815638852,15.5182489280463,26.7933052536334,5.06226562289127
"572",9.52261905976361,10.8240947097173,20.361353802335,27.8700943387676,24.1181205240579,7.30371756535859
"573",7.78333867302015,9.65171203979469,17.1516544755947,33.9965405732946,17.7976260793318,13.619128158964
"574",16.9390041371138,9.70338480909471,17.5313208173492,26.2314640285124,23.7501200864647,5.84470612146524
"575",4.98290250360222,11.6379638735465,33.6998160756039,18.9741974262873,10.0555633555058,20.6495567654542
"576",12.494832316673,13.5190406394194,13.6787936432321,30.0730475928698,23.3494194819979,6.88486632580771
"577",11.8087058509221,2.5224548748877,20.8867986958619,35.3661925537851,17.659602541737,11.7562454828061
"578",14.0635565850705,15.7546272226801,18.978498499072,21.528960401823,22.286630851195,7.3877264401594
"579",5.31524154335268,8.28756078383131,23.3678988388964,32.1625174279516,18.6629900518896,12.2037913540784
"580",9.15502208247967,9.07606869573847,20.7397636101879,30.6666422038003,16.9809590173439,13.3815443904498
"581",15.2804716454353,5.21054074467897,27.6238635036296,21.915082185549,31.4633242406411,-1.49328231993402
"582",7.03445470760596,3.22030381144312,34.0007585866323,26.8498390404644,18.2158901531811,10.6787537006731
"583",8.6955630664571,19.4544031321792,0,42.265957216094,24.2636133466951,5.3204632385745
"584",6.15502113612196,10.8933964212985,10.3214723403042,42.7976501377115,20.4248619103866,9.40759805417731
"585",14.829943883574,0,7.80195915535564,49.975913954925,20.8616070466439,6.53057595950143
"586",11.7170077734974,6.15836261389631,21.867369696157,30.9242141469602,18.8951902056455,10.4378555638436
"587",12.7113813869098,13.1737136713684,12.1913994089975,32.6945435613586,23.0487797206675,6.18018225069809
"588",9.13166343442669,16.5861903916165,0,44.0534096867036,19.8163548444562,10.412381642797
"589",13.4595738936936,11.2405894036312,5.08251134225582,40.9199808812286,15.5007284655114,13.7966160136794
"590",6.04452350538467,9.33872887445007,25.646058910678,29.8368427760735,17.2314588986345,11.9023870347793
"591",11.1455375410593,21.3681206075261,0,36.6035087533608,26.7005162979403,4.18231680011353
"592",15.3242549703787,6.56289951008524,14.7785598154208,33.0662666796677,20.8109175373043,9.45710148714322
"593",10.6612364984563,18.1258233862314,16.3701158470571,24.1700263088405,25.0667399452847,5.60605801412996
"594",6.79894244120778,10.4478311508158,36.7257941542913,15.9430285899269,14.6413889756572,15.4430146881011
"595",3.32963246306216,18.3267741343136,18.1806835789617,28.1042713447948,11.4431214582457,20.6155170206221
"596",11.119896894496,13.2548875078544,20.654189551198,26.2961875347838,23.6749866920933,4.99985181957444
"597",11.5130380109514,6.29358604308502,27.6667224704498,23.4646167900997,21.3419454706667,9.72009121474742
"598",11.6142765325674,0.65018765121402,28.0069282941896,30.0967730982861,26.333835763533,3.29799866020979
"599",12.7490199970882,5.76859477406265,12.3940755350446,38.3698310568327,23.0993342148591,7.61914442211286
"600",6.65339375064778,11.9439058180959,27.0361123118203,23.8647760590244,19.7425734922808,10.7592385681308
"601",11.6266060045913,1.12609492314513,32.8802790278571,25.4995181028128,22.5580861022856,6.30941583930804
"602",10.8229240676244,7.92695204932959,29.1187257280545,23.9953043940262,24.1632069270811,3.97288683388421
"603",7.6928663986637,17.1693315547545,16.2637919078105,28.0737758260545,17.4132915929275,13.3869427197893
"604",4.20174557897775,12.0586113593993,14.3566074270815,37.7776225538289,13.4691564647551,18.1362566159574
"605",7.34194307091387,11.0045227902107,22.2257300312791,30.3324912445883,13.9908155238034,15.1044973392047
"606",12.1568888782807,10.5131971560434,10.4087205942337,34.9354026186234,20.910760127826,11.0750306249928
"607",7.70679437640884,12.2767543205502,6.94083399713441,42.5567206717985,10.060208744073,20.4586878900351
"608",7.41622406061528,15.4128767997204,7.88319554074961,38.9082803233502,16.4792955280072,13.9001277475573
"609",8.47778721895644,11.3570218667283,26.0406777133333,23.4801328401294,18.1646352796394,12.4797450812132
"610",11.4165677041934,13.7529158565538,12.6348211939216,31.7923693992016,15.3834585778415,15.0198672682881
"611",11.1692206408171,6.17939458969745,22.5601810717786,29.1157841196185,20.7395511666867,10.2358684114018
"612",9.92886713136221,7.74190763452096,23.5746581283596,26.3025338308603,20.2407625403331,12.2112707345638
"613",5.7606406893357,12.2647261939544,32.1436953494535,19.1829963279765,20.6659752314185,9.98196620786142
"614",8.28939941083521,19.6491069802939,0,41.8993393798345,19.7359056121937,10.4262486168427
"615",9.58760851530895,10.4437749811754,5.3887377018592,45.4347126490214,19.310321774433,9.83484437820205
"616",11.1756149953314,16.0210163488648,13.2686771813174,29.5673783342228,25.6565576952532,4.31075544501039
"617",6.26351002056881,0.43243783442972,26.62083359611,36.3297877645942,18.4830359693067,11.8703948149905
"618",10.5494522766335,16.6351989630387,5.48400549868581,34.9321105831305,19.3729746935634,13.0262579849481
"619",8.8375256834839,14.4990958705826,23.2818274499667,25.4949074685177,18.1999770892695,9.68666643817958
"620",6.64299963379434,14.1799181397022,39.9344387723247,7.98539658692899,20.5256527490366,10.7315941182132
"621",15.6099250648217,3.07055833857584,24.4251792104778,27.181647070182,23.6721237691976,6.04056654674509
"622",8.19085877760879,10.9799935701663,4.66804987492158,47.1547146838062,14.4629077622519,14.5434753312453
"623",7.10633011336029,13.6781471965485,42.0729948804412,6.15111337557143,17.4390319241856,13.552382509893
"624",10.6991913166003,10.8546969078001,16.595712135699,31.7277254300441,12.3830414891607,17.7396327206959
"625",6.25399330313549,15.6853194624699,10.6700970583771,37.4119108108179,15.9455746442359,14.0331047209638
"626",4.10566883498442,12.5646754142039,22.8715608504524,32.603172173862,1.51467687892942,26.3402458475677
"627",12.485610639792,0,10.6342193415319,47.6843615034161,18.6254496961722,10.5703588190879
"628",15.4455883898274,1.45238832955635,11.9370882013775,41.7538942053451,29.7759975060191,-0.364956632125523
"629",11.0422360925323,8.77468259522477,40.2095089083117,8.69286003909895,26.1021289882209,5.17858337661139
"630",9.42902419869766,17.3602008184606,28.4811584131528,14.8051137280566,16.5372746080124,13.3872282336199
"631",9.36731638368363,8.49122292617556,27.7774790962707,23.4842731309909,21.6769392989118,9.20276916396738
"632",9.90795618637119,11.5826862293835,4.0703323645326,45.5917776788616,17.6025352168317,11.2447123240194
"633",6.62747371270297,12.6762656788088,16.1110926311604,33.7858828624823,17.4659308588663,13.3333542559792
"634",10.7903817899876,13.2545320187197,15.4990191688932,32.0283100922979,17.9129112774719,10.5148456526298
"635",7.18449686503928,11.1689267543335,17.9643179589728,32.571458997562,22.4712829794761,8.63951644461643
"636",11.7704387591393,12.7070116634252,15.9063403902279,29.7982532771557,16.4198836895593,13.3980722204925
"637",11.958103207109,18.9301970152191,20.9959818215979,18.8861609598992,24.7445905190628,4.48496647711211
"638",11.8986239192498,10.8728834758424,22.0940050341222,26.4058280592311,20.9032259727133,7.82543353884125
"639",12.6190434537901,4.15001272609997,15.0249353624731,38.5343736994644,17.4294284415089,12.2422063166635
"640",9.16237670771322,8.84777010953814,14.3648831188739,36.8791484259976,18.4924902052483,12.2533314326288
"641",11.896738769727,0.719440455129501,20.88372155164,38.3204639805047,19.0212415628975,9.15839368010132
"642",15.4009788586228,8.63654683822732,11.1476395787091,34.1252228551048,23.4359280363276,7.25368383300835
"643",8.81104129765867,7.04998576776852,12.7501336532467,41.0720514898889,17.8662521218717,12.4505356695655
"644",9.1049827542296,4.50584434566177,23.645302198232,32.3178462210755,23.6450754005125,6.78094908028851
"645",11.7510780084192,6.12205030443559,23.2983860617653,28.8312470051723,21.1465495056067,8.85068911460086
"646",8.65005914554215,10.0756095886741,19.6262944504741,32.6960849386025,19.6632418375632,9.28871003914387
"647",13.5794984394704,0,26.0847345335252,30.5418312245126,21.5370334945488,8.25690230794301
"648",12.7057327804976,10.9720612545499,16.4812089125963,30.8226107403445,18.4910355301626,10.5273507818491
"649",8.18323192682159,12.1273079389856,13.5662322582507,35.7362426302359,22.9815438806368,7.40544136506946
"650",14.3500476732193,8.73821331340194,23.1347739851255,22.8095520114695,23.0889258949888,7.8784871217949
"651",9.88794209144543,17.7495799050056,6.01986794871306,38.2864356949099,18.5803365699995,9.47583778992662
"652",8.59272580287588,8.44026079493763,8.75576040261991,43.7798481881215,16.7113373055955,13.7200675058495
"653",14.2761065195398,3.13764498725487,27.6295740474951,23.8035740142464,25.6137341340446,5.5393662974192
"654",6.14380173332958,13.8478189778316,23.4114992041583,28.4502167591816,19.2623355982756,8.88432772722333
"655",9.63846137744145,4.88791192213216,40.6105092123742,13.5391706759893,21.7612417835089,9.56270502855409
"656",6.20183700446473,10.5344856505016,18.2875727575266,36.1612543628374,11.8556880184314,16.9591622062384
"657",12.5089311563556,18.9785905473276,6.76483987884114,30.9915920451399,24.515762901283,6.24028347105285
"658",4.2406536411359,12.0208423990987,23.3870566713843,30.1730804168726,16.514146138448,13.6642207330605
"659",12.3470886503198,6.50430652385833,6.24914053743419,45.7386323206076,19.3160997949265,9.8447321728536
"660",7.29008116171748,11.5921673635406,0,50.3180907111269,15.2384823749125,15.5611783887025
"661",15.3209716300864,9.01093230873459,8.65692279238577,37.7570749352665,24.9114141605732,4.34268417295359
"662",7.51975897176749,16.7308891725473,8.11372252810748,38.0626943389587,12.6694226752507,16.9035123133684
"663",13.8021816875366,4.00503075980161,13.5011629135725,37.9858106214656,31.2588767225056,-0.553062704881917
"664",14.4675015013339,0,25.8567754513585,29.0550492522323,27.7413425406683,2.87933125440699
"665",8.88300762913432,7.71375149376818,19.8442305090295,33.3040950682579,21.0378510186342,9.21706428117585
"666",7.38985264424708,10.5338103940464,14.4917846924069,35.531645899292,19.6745756627179,12.3783307072897
"667",12.1229019831402,6.1533595519484,24.2871259519767,26.5146265446774,27.1761925543882,3.74579341386916
"668",15.1546576204128,8.93390168744489,15.4057795608529,30.1137004301822,21.365247920762,9.02671278034516
"669",10.4121082125746,11.0612583343577,18.4315069511441,30.6599231326608,31.6344863349378,-2.19928296567496
"670",3.55770247943156,18.0336824985668,15.9130627801814,31.9175986186039,11.7298938380595,18.8480597851568
"671",7.26225686902402,8.20998847387289,25.9152612481679,30.2111819352455,9.3990414548608,19.0022700188289
"672",9.07217715148824,5.63067367124526,33.5883396411301,22.2375250896801,18.5992131611822,10.8720712852741
"673",9.38385429109514,4.78992699260148,33.4658382484007,22.0913041426781,18.4595627860059,11.8095135392187
"674",6.5473071186767,19.2367173559047,3.57573941939341,40.716709708641,14.5341107635049,15.3894156338793
"675",11.1469868040803,7.65016514104333,23.7909292923252,26.6515985319866,20.8881731541897,9.87214707637484
"676",7.56916854648208,12.1517191336584,34.4030384072016,14.2404316435294,23.7151429380081,7.9204993311204
"677",6.71827838385523,15.8138506835304,25.0929244214353,21.7379130129152,15.0279151765708,15.609118321693
"678",12.880275230611,0.471717562055511,24.5701717221643,33.3204372596624,27.7737325829873,0.983665642519505
"679",5.41165404138333,0,40.0260170664881,25.7829749419777,13.744740175983,15.034613774168
"680",8.77147731088326,26.6172395561243,11.7930472695732,24.5775228798295,14.7927446030281,13.4479683805618
"681",12.7098821282628,3.93892691159119,28.9714084313729,23.3121408731333,20.52089118866,10.5467504669798
"682",8.50560806884338,5.88251996890868,41.7348630412045,14.5834488520608,14.1994736721178,15.0940863968648
"683",13.8003028615117,0.278937541170851,23.5289695119014,31.8411375294143,22.8759210658867,7.67473149011494
"684",7.87683565659291,16.0269047896981,7.67966938199184,40.332058114191,16.746927654351,11.3376044031751
"685",7.85017739588181,14.7577444064913,5.3410347312265,42.5539963029968,18.5840550373907,10.912992126013
"686",8.9979697706877,24.9242544635038,0,35.3193345034677,16.387851519785,14.3705897425558
"687",10.5635345587531,5.53981217819363,29.5690560375013,23.9557370389279,18.6646436876241,11.7072164990001
"688",10.8057651176766,6.36055547394184,21.582689032698,32.7319364031063,20.4995936634318,8.01946030914549
"689",5.93311203226372,16.0324555260547,17.7511078265557,30.6702412843463,21.2592162437288,8.35386708705089
"690",10.5439333261821,1.79629493910753,28.5866926873764,30.1712822073271,22.2855858260839,6.61621101392302
"691",8.51563253012608,14.5478752393654,19.9335022103106,25.9933753080979,20.8743766708922,10.1352380412078
"692",11.7093900159776,8.04738348121399,19.9029757449422,29.8295242760803,19.8249700737318,10.6857564080541
"693",9.69257853946667,6.79125616998161,32.2528965437537,23.035698160975,14.6139246090935,13.6136459767296
"694",4.54123840921578,10.8656269045423,25.6313305868715,28.8236778995666,18.31935324018,11.8187729596238
"695",5.64781758571509,19.6268841399716,9.74243005790732,35.515156482868,12.5593346613355,16.9083770722025
"696",12.2029925425536,5.4041369834821,18.338975797655,34.9967571249663,17.3503373504278,11.7068002009152
"697",10.0592455102217,10.9946379839666,17.4480915065864,30.7420349287671,22.4439209428737,8.31206912758467
"698",3.80255606176766,16.3553371054288,20.1065093347352,30.0187553857727,12.0964928411471,17.6203492711485
"699",6.88049980229818,9.05921324934213,36.0517982570877,17.0433545650052,21.6391638823835,9.32597024388332
"700",7.58070169174429,14.1458328686027,24.6071569479149,23.6722821261219,17.2510250445179,12.7430013210983
"701",1.2251979060769,15.9571964904514,24.1205499879063,30.8403853490328,13.5652467821316,14.291423484401
"702",10.1411859021977,15.7868398906516,23.581055548159,20.4000138440705,17.2311579518293,12.859746863092
"703",6.8077687035168,27.3766204325506,3.89270216200386,33.2950066048494,24.0995301093275,4.52837198775181
"704",10.6394104389802,6.26817192080446,23.8539869308378,29.5899619078539,22.2901912149819,7.35827758654189
"705",13.6764424973782,4.63523858750262,23.7402639211174,27.8296404232712,31.6959586870384,-1.57754411630777
"706",12.4771231274943,0.712719411715909,28.075212331518,28.489244190179,21.5967427511312,8.64895818796153
"707",10.2408776192727,11.3629746746204,24.0573681667573,23.2804746488131,27.1783775200002,3.87992737053639
"708",8.03330874194756,19.1148846359466,14.2429094958513,27.1396990152112,21.2252192239739,10.2439788870695
"709",4.82478356507807,10.4276856226824,16.1300662253348,38.7985833491142,20.5076084454491,9.31127279234149
"710",8.23451081045328,12.8366710315224,7.41582035737042,41.1956667669899,26.1798583295783,4.13747270408568
"711",5.65721235291022,5.26250046941368,31.4795307528384,26.7526003653401,13.9175257318108,16.9306303276868
"712",10.4812771155768,8.01498897193575,20.6305482771521,32.3005599837712,23.2317514465142,5.34087420504998
"713",12.2010175546448,5.796589308129,21.7325913670048,30.3628390666714,19.5114058652845,10.3955568382655
"714",14.8372002561038,9.19012848103342,18.9043124992731,28.5178616988358,20.7409904959447,7.8095065688092
"715",7.50995126379881,8.69765916188522,20.04763991242,34.3640191637959,23.1707123981819,6.21001809991815
"716",13.6739906622852,0.669802458119506,32.8243268105295,23.0522548251471,26.2113133424298,3.56831190148888
"717",8.08260810454347,6.80717651853713,31.183390399347,25.9110983839264,16.9986192111265,11.0171073825195
"718",6.6405096765996,6.18209231107835,22.3723699691248,34.8893435861817,16.9368190574831,12.9788653995324
"719",8.78508148642811,0.7714388804895,44.9825899097135,15.5233615236949,12.7174793300709,17.2200488696031
"720",14.4337910934747,4.54376624406323,14.1652111704077,36.4054995895636,24.5414483439452,5.91028355854554
"721",8.07163941122937,9.17693745038328,16.134660582848,36.9777996954818,18.0915572612134,11.5474055988442
"722",6.19929190378958,12.3925223005673,29.7246076553583,22.6826411232929,5.7375679000601,23.2633691169318
"723",13.0073274907512,8.45055971775009,9.39880961711193,38.3373708501602,22.4503377225946,8.35559460163201
"724",15.0271789761699,12.1796266137036,9.8964770609006,33.199303924497,23.3540738001459,6.34333962458306
"725",13.5322334008059,8.01668478523885,9.5909547377781,39.0179659561799,23.5790372484112,6.26312387158603
"726",15.9220332495435,0,22.9228400974779,31.8299578037277,21.1254002653927,8.1997685838582
"727",6.8532918272431,14.634136546759,27.0358407992468,20.5278366589439,12.7040365436332,18.244857624174
"728",6.9623821126871,16.9840517668449,35.1020751863622,9.23869185595179,23.2460720484225,8.46672702973146
"729",13.5234239634556,7.47545662413232,7.80076257603487,41.5122386856067,22.3405904931201,7.34752765765041
"730",12.8339723711044,12.0353375096817,21.3802461440012,23.6029333018316,24.2627530883786,5.88475758500251
"731",10.5997248463576,0,23.5939923414134,36.0126200194289,19.1629134099248,10.6307493828754
"732",6.50125213882375,13.1782778040206,7.9290025461323,41.8659108925413,21.0881069808454,9.4374496376366
"733",15.2847068750008,3.12424669361281,21.8401578919654,29.3204236552632,35.9377112515235,-5.50724636736574
"734",11.0105083801223,7.55807439202278,24.7688913091265,26.9429924821799,19.8207785069293,9.89875492961924
"735",12.5547017890631,8.6985810310415,22.3059655357494,27.0560351057447,23.6708478699551,5.71386866844627
"736",8.67542243844584,15.9428446747741,24.954358674583,20.5687209899598,18.5563029577049,11.3023502645324
"737",14.280667248504,8.70810193002836,7.74983617701544,38.8208289218363,23.2741976043648,7.16636811825115
"738",9.41539500804879,14.4380737617451,18.5784483088416,28.8687604396323,18.8673801233773,9.83194235835487
"739",8.81977016450437,4.42572180981465,23.851203922855,33.7959253613725,18.3303946913328,10.7769840501206
"740",15.6913443701518,3.55316715505495,27.3094876386025,21.7671440858732,24.2491828173169,7.42967393300074
"741",7.26607547653498,15.6345938894325,19.9920557605659,27.059559062813,12.01580720778,18.0319086028736
"742",9.35525950027018,7.22017858167758,29.7911013705467,23.157665477905,21.5860376858028,8.88975738379772
"743",6.08792431542765,16.0852227705247,18.0572878327589,30.0969684156804,15.6055256290851,14.0670710365232
"744",9.53719416055382,15.1763930034563,16.213971191257,27.6153771540366,18.1607126610194,13.2963518296769
"745",12.5815219170364,14.8443411634547,11.1719555623917,29.8503559970869,24.4365259373181,7.11529942271218
"746",10.1803271572792,11.0392508672619,26.5042140771027,22.0889320422162,22.8010380425021,7.38623781363795
"747",10.3043452640061,5.10017947578756,33.1055968828604,21.7120678982263,16.5502972702077,13.227513208912
"748",15.960751832323,6.36603079770137,28.5375435998553,18.1873062727223,21.3947076191707,9.55365987822726
"749",7.78714282052338,14.2018753934544,8.48857369531579,40.1897014591836,9.63767148828219,19.6950351432407
"750",10.2893225477967,10.0255584644948,21.3287622875898,28.2723450751776,19.1610959084164,10.9229157165247
"751",10.0116629035182,16.3557856222028,7.54302676698639,36.7907515930918,23.0938766609621,6.20489645323875
"752",7.55343795184234,5.45355955344017,26.904835423723,29.1247337668922,26.9317471874163,4.03168611668602
"753",7.22765613781189,11.8104001749039,25.6552288769103,26.4857872032657,19.5273524045349,9.2935752025733
"754",16.438943498074,4.35870353227926,29.6702765042535,19.6934088894501,16.8599486211726,12.9787189547705
"755",4.3671949150635,15.5454065876705,5.33583067837649,45.6076346076368,13.4087280749643,15.7352051362884
"756",7.82885136579736,8.91417128044636,23.4643851236168,29.8286222307561,14.2149938804598,15.7489761189236
"757",10.5866894404109,12.4879702846324,11.5601661784066,34.1185804955961,22.1726410498498,9.07395255110426
"758",7.43023977093901,19.9440604948435,15.9578020451765,25.4554261140723,30.5135451010436,0.698926473925212
"759",14.0007887858594,0,29.8578089366327,25.9288971808434,24.6280242935828,5.58448080308165
"760",12.1947618987224,14.777682475851,20.3823774342079,23.8257652085205,23.2678529352754,5.55156004742285
"761",17.0558371223297,2.61034178994205,15.6207231681619,31.9294630480308,30.407753480116,2.37588139141953
"762",11.709724590765,5.49794265726927,20.2965847606575,32.0714846528091,18.6274142933241,11.796849045175
"763",13.7970927733974,3.27875277785929,15.2488622604931,36.1233135207325,20.8180964561266,10.7338822113912
"764",10.3346919495182,0,27.0436411222258,35.3439103710292,16.6702038292655,10.6075527279614
"765",17.0390666747245,2.77781754545592,33.5455399390188,15.855348169134,28.3165181720948,2.46570949957199
"766",8.00861829890472,15.6471599717863,12.6001624125106,33.9509666648176,14.9523991553148,14.840693496666
"767",14.3795051181476,5.19464237232691,4.82761185683705,46.4350415060355,25.4782637868975,3.68493535975541
"768",14.0110553094503,1.27998926404268,24.9196553555579,27.5573739505455,27.4145614516035,4.8173646688001
"769",8.19713210056355,15.2392632865566,27.0501025535946,18.4046552843688,21.5128068708172,9.59603990409926
"770",4.59473733931396,16.2758273736883,11.0179828773237,37.6294473847777,14.2519792252108,16.2300257996856
"771",14.9718454471227,0,24.3610034575073,28.8126824176368,20.8871683033031,10.9673003744302
"772",9.6212956187928,12.0630213018401,20.6055181339913,27.0152527692355,22.8994229930785,7.79548918306181
"773",14.6990559314306,9.61412639627236,0,44.8981948766421,27.4413022319396,3.34732056371538
"774",15.0801487277683,4.67414746675714,26.2438060132395,23.4341555299681,25.441545261542,5.12619700072504
"775",8.36357318546819,12.3422975054415,12.7622994168588,36.652201640906,17.243181209867,12.6364470414586
"776",7.89284060992674,18.0449362931791,17.2273926881326,27.0152689499119,13.5448190339573,16.2747424248924
"777",10.6474822832513,11.6754224608073,21.6420032466112,25.307020258245,26.3863187033814,4.34175304770386
"778",3.21941684313272,14.3075609207722,21.0939638916399,30.9488114216747,11.319722079107,19.1105248436735
"779",14.0998951743381,6.16027345916097,17.9523777623727,31.2729962646737,23.5594846986817,6.95497264077284
"780",8.90362664521633,19.2831001013206,6.82010401928606,36.1785777329581,12.9346649659923,15.8799265352266
"781",14.3294147008292,3.01027637736389,19.8872915787903,33.1590119118993,26.9576703668636,2.65633506425382
"782",11.8699813300749,15.3854837631761,15.5684215368815,25.6553791853884,24.0785861277051,7.44214805677405
"783",8.92266297416028,10.2585750930145,40.7139435066232,9.11506059732935,18.9799064626107,12.009851366262
"784",12.2610640286307,4.54834609772548,4.31290603761381,48.2670500402805,20.9689445358578,9.6416892598917
"785",9.67789959955547,1.77674218941334,26.4742678265787,33.1122840601543,13.5185529597125,15.4402533645856
"786",11.0812856358873,3.73806495513174,27.3153351717689,27.2922382263868,16.3695614631697,14.2035145476556
"787",7.44193759707411,6.02991859027896,23.0614536461287,33.3406428828356,21.5614532403338,8.56459404334883
"788",10.0948918094999,11.4046365270854,11.6907365964205,37.5434538646484,25.4002383770375,3.86604282530835
"789",11.2972280396328,11.0900846563199,29.8106661714909,16.7460043983213,21.5262245991779,9.52979213505723
"790",7.58513809448767,11.0708395906973,23.9670487400029,28.4807714579515,20.4842298934602,8.41197222340034
"791",9.86510230445908,5.0184554433452,30.7897537099082,23.8028188443947,17.2677544729886,13.2561152249043
"792",9.58189595956346,3.349861761537,27.2467923326783,30.3827666386262,18.2484026986464,11.1902806089487
"793",8.0145783214563,19.8862043397246,6.85800145097247,35.7980575073924,10.4981777429315,18.9449806375227
"794",15.0255508919712,0,20.1467249388379,36.3279840084022,28.8049851015667,-0.305244940778053
"795",14.8168175304339,1.98379531443724,10.9013179770293,42.5734259322612,30.2733954606413,-0.548752214802914
"796",13.4990304116175,10.9664956297012,9.18602873400278,37.3326821547022,19.0552334513324,9.96052961864387
"797",14.2556916337585,13.0816999099334,9.12783696620115,33.383780685097,25.0614787862591,5.08951201875083
"798",13.526562813711,8.96180837281009,6.9863288644784,39.9550200094521,21.9361553347269,8.63412460482144
"799",9.44527201984563,14.0005701455355,21.7867374000093,25.7289585202025,21.3210401888354,7.7174217255716
"800",10.503154498258,3.91916046141795,28.0621363617029,27.1766402634585,17.2148941526946,13.124014262468
"801",10.609732968478,0,19.1471005487055,38.901911317637,18.0306887583406,13.3105664068389
"802",8.57465003557469,6.14996008749221,23.1090187001644,29.9812141385142,23.7577607062739,8.4273963319806
"803",10.7273198973856,6.91012873008916,12.8821493553549,40.3891430247304,20.7664956525961,8.32476333984401
"804",8.14011571936603,12.9074939358083,13.7434757907421,35.0153048533756,16.0129532461648,14.1806564545432
"805",14.4269791360609,0.329196810824516,24.1351177061097,29.9459279425446,27.1060599044242,4.05671850003613
"806",11.1074236238398,8.42999063488369,32.2468842061759,18.0581612773794,17.2376567350705,12.9198835226507
"807",8.2301631430091,10.8213857899837,20.7730071860548,28.1852463530931,18.2783235075946,13.7118740202647
"808",8.6612632690339,16.5165631280039,28.0740621138049,16.116677217628,19.8380614164384,10.7933728550908
"809",10.0258703792801,10.123642138945,26.1253213535719,25.327333437717,16.4011195459128,11.9967131445733
"810",8.65725955218959,16.1634099488033,16.8687494509802,27.8475333030739,15.9759718773484,14.4870758676046
"811",9.24331533755678,6.97228607253206,25.6371451176348,27.9938404227604,17.1753792191187,12.9780338303973
"812",9.42853741182385,15.1810398230174,11.294713860152,32.8038074204238,18.7612309025525,12.5306705820304
"813",8.08161391932948,14.3851815293011,16.3282931354289,32.2814931332123,16.7226704913314,12.2007477913968
"814",11.0877976825174,16.4720318165721,26.9440204729642,14.802841332214,21.955588126243,8.73772056948926
"815",4.53365937190162,17.9663562916507,1.40668296904224,46.769103161934,9.49007815513944,19.834120050332
"816",9.90916715380513,14.5128967047266,12.3086499266258,34.095514401158,14.7887410907662,14.3850307229181
"817",15.0086070944181,2.31901061996185,9.67342862633148,43.0233421291691,20.6440443259716,9.3315672041478
"818",12.7188187539984,7.75190171688383,3.64578684653295,44.8994416126446,22.9814704889004,8.00258058103985
"819",13.6465266472197,2.55749549440556,29.3979568387048,24.3202791316194,24.8299550647202,5.24778682333034
"820",13.6436345313582,9.62784386383661,17.3821998175369,28.9506188355778,18.2262934356353,12.1694095160552
"821",10.3568973035482,13.1126433497605,15.2237344510131,31.5021255786888,17.5500468266249,12.2545524903643
"822",7.15746094772966,8.42953093428459,35.7055871125964,17.9490474851038,22.2011637062996,8.55720981398589
"823",5.92424530865698,15.3927675976806,33.2422831032422,15.5566270564403,14.201620471088,15.682456462892
"824",9.88348796936148,17.4017826130678,2.2086820549425,40.7952023741932,17.6289942483676,12.0818507400674
"825",8.98973590157038,3.17268074784439,32.4861801045721,25.3486036281873,18.8610228551337,11.1417767626921
"826",10.4734850008172,5.96445028172727,23.5366434492788,28.7287589675744,21.6974125885954,9.59924971200687
"827",8.45871983319567,7.33126621744221,30.3922268837659,23.9042808794893,31.2064346372743,-1.2929284511674
"828",11.4712292269613,13.441935301046,9.88421136639912,34.3409192297654,20.6455298989084,10.2161749769198
"829",10.6988150431124,7.86411933511106,12.0106498215001,39.5932644077358,25.7688708420108,4.06428055052981
"830",3.74638314986091,19.815654771388,27.2611819312283,18.8271299110436,14.3293803202208,16.0202699162584
"831",8.44275500982106,10.3866170719727,31.5049086823736,19.3893217985103,22.428210517801,7.84818691952142
"832",14.3246548315781,8.12150951339065,23.4059579755357,23.2239895147658,27.4256701684391,3.49821799629063
"833",9.52917213233738,13.9450756369603,34.4872329542404,12.4993130353075,17.3192242061358,12.2199820350187
